CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography
500,37.0,9,125822.21,1,1.0,0.0,111698.0,Spain
613,26.0,4,100446.57,1,0.0,1.0,149653.81,France
525,57.0,2,145965.33,1,1.0,1.0,64448.36,Spain
611,43.0,8,64897.75,1,1.0,0.0,114996.33,France
738,38.0,5,177997.07,1,0.0,1.0,19233.41,Spain
807,31.0,1,141069.18,3,1.0,1.0,194257.11,Germany
850,32.0,2,128647.98,2,0.0,0.0,54416.18,Germany
516,46.0,1,104947.72,1,1.0,0.0,115789.25,France
850,40.0,7,104449.8,1,1.0,1.0,747.88,Germany
794,28.0,5,0.0,2,0.0,1.0,86699.98,Spain
644,35.0,5,161591.11,3,1.0,1.0,63795.62,Germany
743,23.0,3,110203.77,1,1.0,0.0,95583.45,France
567,48.0,3,0.0,1,1.0,0.0,55362.45,France
540,35.0,7,127801.88,1,0.0,1.0,84239.46,Germany
603,35.0,1,123407.69,1,1.0,0.0,152541.89,Germany
749,38.0,9,129378.32,1,1.0,1.0,13549.34,Spain
738,35.0,3,0.0,1,1.0,1.0,15650.73,Spain
637,39.0,3,109698.41,1,1.0,1.0,88391.29,Germany
616,45.0,3,143129.41,2,0.0,1.0,64327.26,Germany
793,52.0,2,0.0,1,1.0,0.0,159123.82,Spain
571,33.0,9,0.0,2,0.0,1.0,77519.62,France
770,24.0,9,101827.07,1,1.0,0.0,167256.35,France
755,41.0,6,104817.41,1,1.0,0.0,126013.58,France
658,21.0,7,0.0,2,0.0,1.0,154279.87,Spain
632,35.0,2,150561.03,2,0.0,0.0,64722.61,Germany
786,35.0,3,0.0,2,1.0,0.0,92712.97,France
549,37.0,1,130622.34,2,1.0,1.0,128499.94,Germany
712,29.0,8,140170.61,1,1.0,1.0,38170.04,France
640,39.0,9,131607.28,4,0.0,1.0,6981.43,Germany
645,21.0,1,0.0,2,0.0,0.0,28726.07,Spain
637,36.0,2,152606.82,1,1.0,1.0,71692.8,France
581,41.0,2,127913.71,2,1.0,1.0,44205.95,Germany
673,43.0,5,168069.73,1,1.0,1.0,146992.24,France
668,42.0,8,187534.79,1,1.0,1.0,32900.41,France
839,47.0,2,136911.07,1,1.0,1.0,168184.62,Germany
699,26.0,6,79932.41,1,0.0,0.0,150242.44,Spain
665,38.0,9,0.0,1,0.0,1.0,87412.74,Spain
742,43.0,6,97067.69,1,0.0,1.0,60920.03,Germany
812,24.0,1,92476.88,1,0.0,0.0,83247.14,Spain
684,34.0,9,0.0,2,1.0,1.0,65257.57,France
480,47.0,8,75408.33,1,1.0,0.0,25887.89,Spain
527,30.0,6,126663.51,1,1.0,1.0,162267.91,Germany
640,33.0,6,84719.13,2,1.0,1.0,113048.79,France
726,38.0,4,0.0,2,0.0,0.0,6787.48,France
569,43.0,7,0.0,2,1.0,0.0,52534.81,France
666,37.0,2,158468.76,1,0.0,1.0,93266.01,Germany
695,56.0,4,0.0,2,1.0,0.0,84644.76,Spain
634,27.0,3,107027.52,1,1.0,0.0,173425.68,Germany
730,62.0,2,0.0,2,1.0,1.0,186489.95,Spain
586,33.0,10,66948.67,2,1.0,1.0,140759.03,Spain
830,40.0,4,0.0,2,0.0,1.0,81622.52,Spain
730,47.0,7,0.0,1,1.0,0.0,33373.26,France
740,56.0,4,99097.33,1,1.0,1.0,85016.64,Spain
564,41.0,9,103522.75,2,1.0,1.0,34338.21,Germany
620,31.0,2,166833.86,2,1.0,1.0,135171.6,Spain
767,43.0,1,76408.85,2,1.0,0.0,77837.63,France
577,41.0,6,0.0,1,1.0,1.0,167621.18,France
690,36.0,6,110480.48,1,0.0,0.0,81292.33,France
577,39.0,10,0.0,2,1.0,0.0,10553.31,France
686,41.0,7,152105.57,2,0.0,1.0,132374.41,France
456,32.0,9,133060.63,1,1.0,1.0,125167.92,Germany
741,37.0,9,105261.76,2,1.0,1.0,149503.54,France
660,61.0,5,155931.11,1,1.0,1.0,158338.39,Spain
736,25.0,9,81732.88,2,1.0,0.0,136497.28,Germany
492,52.0,8,125396.24,1,1.0,0.0,10014.72,Germany
707,48.0,7,105086.74,1,1.0,1.0,180344.69,Germany
609,34.0,7,140694.78,2,1.0,0.0,46266.63,Spain
499,36.0,5,131142.53,2,1.0,0.0,174918.46,Germany
551,27.0,2,113873.22,1,1.0,1.0,85129.77,Spain
765,50.0,9,126547.8,1,1.0,1.0,79579.94,France
799,22.0,8,174185.98,2,0.0,1.0,192633.85,France
702,36.0,9,90560.48,2,1.0,0.0,174268.87,Germany
751,29.0,3,159597.45,1,1.0,0.0,39934.41,France
666,31.0,2,79589.43,1,0.0,0.0,4050.57,France
681,18.0,1,98894.39,1,1.0,1.0,9596.4,France
595,39.0,9,136422.41,1,1.0,1.0,151757.81,France
616,43.0,3,120867.18,1,1.0,0.0,18761.92,Spain
534,53.0,7,0.0,2,1.0,1.0,80619.17,France
622,32.0,5,179305.09,1,1.0,1.0,149043.78,France
673,47.0,1,0.0,2,0.0,0.0,108762.16,France
516,29.0,2,104982.57,1,1.0,0.0,157378.5,France
697,29.0,0,172693.54,1,0.0,0.0,141798.98,Germany
698,51.0,6,144237.91,4,1.0,0.0,157143.61,France
649,70.0,9,116854.71,2,0.0,1.0,107125.79,Germany
796,40.0,2,113228.38,2,1.0,1.0,46415.09,Germany
714,36.0,1,101609.01,2,1.0,1.0,447.73,Germany
586,52.0,6,140900.97,1,1.0,1.0,67288.89,France
538,43.0,5,0.0,2,1.0,0.0,126933.73,Spain
654,29.0,4,132954.64,1,1.0,1.0,146715.07,France
603,48.0,5,0.0,1,1.0,0.0,100478.6,France
661,35.0,5,128415.45,1,1.0,0.0,142626.49,Spain
530,45.0,1,0.0,1,0.0,1.0,190663.89,France
642,18.0,5,111183.53,2,0.0,1.0,10063.75,Germany
611,30.0,2,104145.65,1,0.0,0.0,159629.64,France
826,56.0,8,174506.1,2,0.0,1.0,161802.82,Spain
461,40.0,7,0.0,2,1.0,0.0,176547.8,France
635,44.0,2,79064.85,2,0.0,1.0,113291.75,Germany
667,44.0,5,140406.68,2,0.0,1.0,57164.19,Germany
789,37.0,6,110689.07,1,1.0,1.0,71121.04,Germany
763,37.0,6,0.0,2,1.0,1.0,149705.25,Spain
704,36.0,2,175509.8,2,1.0,0.0,152039.67,Spain
581,50.0,4,0.0,2,1.0,1.0,80701.72,Spain
720,57.0,1,162082.31,4,0.0,0.0,27145.73,Germany
773,33.0,10,0.0,1,1.0,1.0,98820.09,Spain
500,34.0,4,0.0,2,1.0,0.0,12833.96,France
806,34.0,5,113958.55,1,0.0,1.0,32125.98,France
735,21.0,1,178718.19,2,1.0,0.0,22388.0,France
794,38.0,9,179581.31,1,1.0,0.0,23596.24,Spain
556,40.0,8,0.0,2,1.0,0.0,62112.7,France
619,57.0,3,137946.39,1,1.0,1.0,72467.99,Germany
602,25.0,0,0.0,2,1.0,1.0,101274.17,France
562,30.0,3,111099.79,2,0.0,0.0,140650.19,France
850,71.0,4,0.0,2,1.0,1.0,107236.87,France
719,32.0,7,0.0,1,0.0,0.0,76264.27,Spain
684,38.0,5,105069.98,2,1.0,1.0,198355.28,France
592,38.0,8,119278.01,2,0.0,1.0,19370.73,France
662,38.0,4,0.0,2,1.0,0.0,136259.65,Spain
571,35.0,8,0.0,2,0.0,0.0,84569.13,France
503,28.0,5,0.0,2,1.0,0.0,125918.17,France
520,38.0,4,0.0,2,1.0,0.0,56388.63,France
555,26.0,9,0.0,2,0.0,1.0,158918.03,Spain
606,27.0,2,130274.26,2,1.0,0.0,147533.09,Germany
619,38.0,1,0.0,1,1.0,0.0,112442.63,Spain
712,43.0,1,141749.74,2,0.0,1.0,90905.26,Germany
850,49.0,5,122486.47,1,0.0,1.0,59748.19,France
452,30.0,7,112935.87,1,1.0,1.0,99017.34,France
611,40.0,7,128486.91,2,1.0,0.0,10109.47,Germany
644,26.0,4,153455.72,2,1.0,1.0,82696.84,Spain
521,32.0,2,136555.01,2,1.0,1.0,129353.21,France
591,43.0,3,0.0,2,0.0,1.0,198926.36,France
714,29.0,9,0.0,2,1.0,0.0,129192.55,Spain
723,45.0,4,0.0,2,1.0,0.0,37214.39,Spain
684,37.0,1,126817.13,2,1.0,1.0,29995.83,Germany
731,30.0,7,0.0,2,0.0,1.0,143086.09,France
797,46.0,8,0.0,1,0.0,0.0,162668.33,France
681,31.0,4,97338.19,2,0.0,0.0,48226.76,Germany
636,36.0,6,96643.32,1,0.0,0.0,182059.28,Germany
619,35.0,8,132292.63,1,1.0,0.0,65682.93,France
613,59.0,8,91415.76,1,0.0,0.0,27965.0,Germany
639,46.0,10,110031.09,2,1.0,1.0,133995.59,Germany
706,32.0,6,94486.47,1,1.0,1.0,146949.74,France
728,37.0,4,0.0,1,0.0,0.0,4539.38,Spain
641,33.0,2,146193.6,2,1.0,1.0,55796.83,France
692,49.0,9,0.0,2,1.0,0.0,178342.63,Spain
637,36.0,9,166939.88,1,1.0,1.0,72504.76,France
638,57.0,6,0.0,1,1.0,0.0,33676.48,France
625,28.0,3,0.0,1,0.0,0.0,183646.41,France
743,45.0,7,157332.26,1,1.0,0.0,125424.42,Spain
684,36.0,5,174180.39,1,1.0,0.0,119830.08,Spain
768,37.0,9,108308.11,1,1.0,0.0,41788.25,Germany
609,32.0,7,118520.41,1,0.0,0.0,3815.48,France
718,29.0,3,0.0,1,0.0,1.0,134462.29,France
683,57.0,5,162448.69,1,0.0,0.0,9221.78,Germany
651,25.0,2,109175.14,2,1.0,0.0,114566.47,Germany
819,28.0,8,168253.21,1,1.0,1.0,102799.14,Spain
743,43.0,2,161807.18,2,0.0,1.0,93228.86,Spain
591,29.0,6,0.0,2,1.0,1.0,108684.65,France
606,40.0,9,95293.86,2,0.0,1.0,96985.58,Germany
614,35.0,2,127283.78,1,1.0,1.0,31302.35,Spain
793,63.0,9,116270.72,1,1.0,1.0,184243.25,France
479,23.0,9,123575.51,1,0.0,1.0,95148.28,Germany
759,33.0,9,160541.36,2,0.0,0.0,93541.14,France
632,32.0,1,0.0,2,1.0,0.0,19525.65,Spain
787,42.0,10,145988.65,2,1.0,1.0,79510.37,France
656,49.0,9,97092.87,1,1.0,0.0,74771.22,Germany
652,48.0,8,133297.24,1,1.0,0.0,77764.37,France
598,53.0,10,167772.96,1,1.0,1.0,136886.86,Germany
585,44.0,7,163867.86,1,1.0,1.0,112333.22,Germany
634,26.0,8,0.0,1,1.0,0.0,21760.96,France
588,22.0,9,67178.19,1,1.0,1.0,163534.75,Spain
803,50.0,8,98173.02,1,0.0,0.0,22457.25,Germany
654,28.0,7,0.0,2,1.0,0.0,151316.37,France
712,33.0,2,182888.08,1,1.0,0.0,3061.0,France
652,41.0,8,115144.68,1,1.0,0.0,188905.43,Spain
809,33.0,3,0.0,2,0.0,1.0,141426.78,Spain
523,63.0,6,116227.27,1,1.0,1.0,119404.63,Germany
707,53.0,6,109663.47,1,1.0,1.0,52110.45,Spain
592,45.0,8,84692.5,1,0.0,1.0,67214.02,Spain
696,24.0,9,0.0,1,0.0,0.0,10883.52,Spain
619,44.0,6,52831.13,1,1.0,1.0,112649.22,Spain
474,30.0,9,0.0,2,0.0,0.0,63158.22,France
658,42.0,8,102870.93,1,0.0,1.0,103764.55,France
598,56.0,4,98365.33,1,1.0,1.0,44251.33,Spain
475,32.0,8,119023.28,1,1.0,0.0,100816.29,France
817,59.0,1,118962.58,1,1.0,1.0,120819.58,France
511,45.0,5,68375.27,1,1.0,0.0,193160.25,France
665,38.0,5,0.0,2,1.0,0.0,156439.56,France
521,22.0,10,0.0,1,1.0,1.0,101311.95,Spain
580,39.0,9,128362.59,1,1.0,0.0,86044.98,France
704,54.0,6,133656.91,3,1.0,0.0,145071.33,Germany
622,35.0,5,0.0,2,1.0,0.0,51112.8,France
671,34.0,10,0.0,1,1.0,0.0,23235.38,Spain
592,31.0,7,110071.1,1,0.0,0.0,43921.36,Spain
666,36.0,6,0.0,2,1.0,0.0,176692.87,Spain
631,41.0,0,0.0,1,0.0,0.0,87959.83,Spain
676,40.0,2,147803.48,1,1.0,0.0,95181.06,France
535,40.0,7,111756.5,1,1.0,0.0,8128.32,Germany
703,44.0,6,98862.54,1,1.0,0.0,151516.7,France
601,54.0,1,131039.97,2,1.0,1.0,199661.5,Germany
653,34.0,5,118838.75,1,1.0,1.0,52820.13,France
710,21.0,4,109130.96,2,1.0,1.0,56191.99,France
599,45.0,10,103583.05,1,1.0,0.0,132127.69,Germany
548,37.0,4,0.0,1,1.0,0.0,121763.68,Spain
630,36.0,8,126598.99,2,1.0,1.0,134407.93,France
788,43.0,10,0.0,2,1.0,1.0,116111.51,France
612,35.0,1,0.0,1,1.0,1.0,83256.26,Spain
614,40.0,6,0.0,1,1.0,1.0,20339.79,France
679,39.0,5,0.0,2,1.0,1.0,100060.54,Spain
684,41.0,1,134177.06,1,0.0,0.0,177506.66,Spain
611,37.0,6,0.0,2,1.0,0.0,110782.88,France
685,35.0,4,137948.51,1,1.0,0.0,113639.64,Spain
721,35.0,6,118273.83,1,0.0,1.0,3086.89,France
726,38.0,5,126875.62,1,1.0,0.0,128052.29,France
609,34.0,1,0.0,1,1.0,1.0,181177.9,France
454,50.0,10,92895.56,1,1.0,0.0,154344.0,Germany
616,18.0,6,0.0,2,1.0,1.0,27308.58,France
628,36.0,3,0.0,2,1.0,1.0,8742.91,France
736,28.0,2,0.0,2,1.0,1.0,117431.1,Spain
664,39.0,7,60263.23,1,1.0,0.0,170835.32,Germany
703,42.0,7,0.0,2,0.0,1.0,72500.68,France
663,24.0,7,0.0,2,1.0,1.0,166310.82,France
769,34.0,7,115101.5,1,0.0,0.0,57841.89,Germany
628,69.0,5,0.0,2,1.0,1.0,181964.6,France
530,22.0,7,0.0,2,1.0,0.0,104170.48,Spain
693,68.0,2,0.0,2,1.0,1.0,59864.96,France
565,55.0,4,118803.35,2,1.0,1.0,128124.7,France
665,34.0,5,67816.72,1,1.0,1.0,29641.58,France
704,39.0,2,111525.02,1,1.0,0.0,199484.96,France
652,28.0,8,156823.7,2,1.0,0.0,198251.52,Spain
782,36.0,5,81210.72,2,0.0,1.0,108003.38,France
531,31.0,3,96288.26,1,1.0,0.0,56794.73,France
503,37.0,6,0.0,2,0.0,0.0,136506.86,Spain
686,38.0,0,138131.34,1,0.0,1.0,115927.85,France
634,45.0,2,0.0,1,1.0,1.0,143458.31,France
643,28.0,9,160858.13,2,1.0,0.0,27149.27,Germany
661,37.0,5,136425.18,1,1.0,0.0,81102.81,France
705,38.0,1,189443.72,1,0.0,1.0,106648.58,France
657,33.0,1,84309.57,2,0.0,0.0,103914.4,France
677,26.0,3,102395.79,1,1.0,0.0,119368.99,Germany
697,62.0,7,0.0,1,1.0,0.0,129188.18,Spain
699,36.0,2,123601.56,2,1.0,0.0,103557.85,Germany
551,42.0,1,50194.59,1,1.0,1.0,23399.58,France
664,40.0,9,0.0,2,1.0,0.0,194767.3,France
646,42.0,3,175159.9,2,0.0,0.0,67124.48,France
597,38.0,6,115702.67,2,1.0,1.0,25059.05,Spain
528,29.0,3,102787.42,1,1.0,0.0,55972.56,France
449,31.0,1,113693.0,1,0.0,0.0,82796.29,Spain
524,25.0,7,131402.21,1,0.0,0.0,193668.49,Germany
743,45.0,10,144677.19,3,1.0,0.0,22512.44,Germany
475,46.0,10,0.0,2,0.0,0.0,122953.0,France
695,31.0,5,0.0,2,0.0,1.0,13998.88,Spain
685,30.0,4,84958.6,2,0.0,1.0,194343.72,Germany
699,43.0,2,136487.86,2,1.0,0.0,82815.93,Spain
686,34.0,3,123971.51,2,1.0,0.0,147794.63,France
577,44.0,1,152086.15,1,0.0,1.0,44719.5,Germany
720,31.0,4,141356.47,1,0.0,0.0,137985.69,Spain
711,25.0,5,190066.54,1,0.0,0.0,51345.39,France
678,43.0,2,153393.18,2,1.0,1.0,193828.27,Germany
749,46.0,9,66582.81,1,1.0,0.0,78753.12,Spain
673,57.0,4,0.0,2,1.0,1.0,49684.09,Spain
824,26.0,7,146266.0,1,1.0,0.0,21903.62,France
544,32.0,9,110728.39,1,1.0,1.0,14559.62,France
580,45.0,2,179334.83,2,1.0,1.0,169303.65,Germany
658,44.0,6,148481.09,1,1.0,0.0,130529.13,France
672,53.0,9,169406.33,4,1.0,1.0,147311.47,France
647,41.0,1,85906.65,3,1.0,0.0,189159.97,Germany
549,39.0,7,0.0,1,0.0,0.0,81259.25,Spain
639,41.0,5,98635.77,1,1.0,0.0,199970.74,Germany
850,35.0,5,0.0,1,1.0,1.0,80992.8,France
477,57.0,9,114023.64,2,1.0,1.0,71167.17,France
766,36.0,5,78381.13,1,0.0,1.0,153831.6,Spain
686,60.0,9,0.0,3,1.0,1.0,75246.21,France
706,38.0,1,0.0,2,1.0,0.0,122379.54,France
714,33.0,10,103121.33,2,1.0,1.0,49672.01,Spain
679,34.0,7,160515.37,1,1.0,0.0,121904.14,France
519,47.0,6,157296.02,2,0.0,0.0,147278.43,Spain
798,38.0,4,129055.13,1,1.0,0.0,157147.59,Germany
720,33.0,2,0.0,2,0.0,1.0,141031.08,France
716,50.0,2,119655.77,1,1.0,1.0,12944.17,Germany
504,34.0,0,54980.81,1,1.0,1.0,136909.88,Spain
701,43.0,2,160416.56,1,0.0,1.0,37266.43,France
570,43.0,9,0.0,2,0.0,1.0,11417.26,France
606,38.0,3,99897.53,1,0.0,0.0,37054.65,Germany
458,39.0,9,0.0,2,1.0,0.0,116343.09,France
782,42.0,7,126428.38,1,1.0,0.0,39830.1,Germany
739,45.0,7,102703.62,1,0.0,1.0,147802.94,Germany
726,34.0,0,185734.75,1,1.0,1.0,102036.82,France
587,46.0,9,107850.82,1,1.0,0.0,139431.0,Germany
850,31.0,1,130089.56,2,1.0,1.0,4466.21,Germany
577,41.0,4,89015.61,1,0.0,1.0,135227.23,Spain
657,34.0,5,154983.98,1,1.0,0.0,27738.01,Spain
714,25.0,4,0.0,2,0.0,0.0,82500.84,France
537,39.0,3,135309.36,1,1.0,0.0,31728.86,Germany
547,35.0,4,0.0,1,1.0,1.0,133287.73,France
715,40.0,7,0.0,1,1.0,1.0,141359.11,France
500,38.0,7,0.0,2,0.0,0.0,192013.23,Spain
662,26.0,0,0.0,2,0.0,1.0,72929.96,France
718,35.0,8,0.0,2,1.0,0.0,94820.85,France
760,49.0,9,91502.99,1,1.0,0.0,117232.9,Germany
497,41.0,5,80542.81,1,0.0,0.0,88729.22,Germany
588,34.0,3,120777.88,1,1.0,1.0,131729.52,France
596,32.0,4,0.0,2,0.0,1.0,146504.35,Spain
594,38.0,10,0.0,2,1.0,0.0,58332.91,Spain
714,52.0,4,100755.66,1,1.0,1.0,186775.25,France
850,40.0,0,0.0,2,1.0,0.0,1099.95,France
652,27.0,10,107303.72,2,0.0,0.0,44435.76,France
702,29.0,10,88378.6,1,1.0,0.0,88550.28,France
562,35.0,3,142296.13,1,0.0,1.0,177112.7,Germany
788,37.0,8,141541.25,1,0.0,0.0,66013.27,Spain
679,58.0,8,125850.53,2,1.0,1.0,87008.17,Germany
576,44.0,9,119530.52,1,1.0,0.0,119056.68,Germany
850,36.0,0,136980.23,2,1.0,1.0,99019.65,Germany
655,34.0,3,0.0,2,1.0,0.0,159638.77,France
708,46.0,7,68799.72,1,1.0,1.0,39704.14,Spain
711,35.0,8,0.0,1,1.0,1.0,67508.01,France
760,43.0,8,121911.59,1,1.0,0.0,193312.33,France
647,51.0,1,119741.77,2,0.0,0.0,54954.51,Germany
690,54.0,5,0.0,1,1.0,0.0,12847.61,France
680,23.0,5,140007.19,1,0.0,1.0,31714.08,France
704,27.0,5,147004.34,1,1.0,0.0,64381.33,Germany
849,41.0,6,0.0,2,1.0,1.0,169203.51,France
652,80.0,4,0.0,2,1.0,1.0,188603.07,France
630,23.0,4,137964.51,1,0.0,1.0,174570.55,Germany
597,19.0,2,0.0,2,1.0,1.0,91036.74,France
600,29.0,6,74430.1,2,1.0,1.0,96051.1,Germany
596,36.0,2,0.0,2,0.0,1.0,125557.95,Spain
445,31.0,7,145056.59,1,1.0,1.0,175893.53,France
602,38.0,7,111835.94,2,1.0,0.0,124389.61,France
647,26.0,8,109958.15,1,1.0,1.0,136592.24,Spain
444,45.0,6,0.0,1,1.0,0.0,130009.85,France
504,44.0,4,113522.64,1,1.0,1.0,12405.2,Spain
739,40.0,1,109681.61,1,1.0,1.0,193321.3,Spain
695,27.0,6,125552.96,1,1.0,0.0,105291.26,Germany
678,48.0,2,0.0,2,1.0,1.0,32301.88,France
651,34.0,2,90355.12,2,0.0,0.0,193597.94,Germany
735,39.0,1,60374.98,1,1.0,0.0,40223.74,Spain
739,40.0,8,0.0,1,1.0,0.0,167030.51,Spain
773,45.0,8,96877.21,1,1.0,1.0,113950.51,France
785,39.0,1,130147.98,1,1.0,0.0,163798.41,France
606,40.0,1,144757.97,2,1.0,1.0,166656.18,Germany
647,44.0,5,0.0,3,1.0,1.0,174205.22,Spain
612,43.0,4,139496.35,2,1.0,1.0,77128.23,France
729,44.0,6,0.0,2,1.0,0.0,151733.43,France
685,33.0,6,0.0,1,1.0,0.0,58458.26,France
683,39.0,2,47685.47,2,1.0,1.0,86019.48,Germany
683,31.0,2,0.0,2,0.0,1.0,77326.78,France
718,28.0,6,0.0,2,1.0,0.0,146875.86,Spain
790,47.0,10,148636.21,1,0.0,1.0,16119.96,France
614,35.0,6,128100.28,1,0.0,0.0,69454.24,Germany
679,33.0,4,96110.22,1,1.0,0.0,1173.23,Spain
712,48.0,8,0.0,2,1.0,0.0,183235.33,Spain
717,76.0,9,138489.66,1,1.0,1.0,68400.14,France
642,48.0,9,118317.27,4,0.0,0.0,78702.98,France
572,33.0,9,68193.72,1,1.0,0.0,19998.31,France
680,37.0,6,124140.57,2,1.0,0.0,92826.35,Spain
836,32.0,4,109196.67,2,1.0,0.0,55218.02,Germany
523,60.0,1,163894.35,1,0.0,1.0,57061.71,Germany
544,40.0,7,0.0,1,0.0,1.0,161076.92,France
752,49.0,2,78653.84,1,1.0,0.0,7698.6,France
574,34.0,1,112572.39,1,0.0,0.0,165626.6,France
704,39.0,10,102556.18,2,1.0,0.0,171971.25,Germany
630,49.0,1,0.0,2,0.0,1.0,162858.29,Spain
571,34.0,1,99325.04,2,0.0,1.0,186052.15,France
531,37.0,7,121854.45,1,1.0,0.0,147521.35,France
554,38.0,4,137654.05,2,1.0,1.0,172629.67,France
828,41.0,7,0.0,2,1.0,0.0,171378.77,France
552,38.0,10,132271.12,2,1.0,1.0,46562.02,Germany
850,30.0,5,123210.56,2,1.0,1.0,102180.27,Germany
662,30.0,5,115286.68,2,1.0,1.0,149587.92,Germany
595,29.0,6,150685.79,1,1.0,0.0,87771.06,France
562,29.0,9,120307.58,1,1.0,1.0,6795.61,Spain
706,42.0,8,95386.82,1,1.0,1.0,75732.25,Spain
793,35.0,2,0.0,2,1.0,1.0,79704.12,France
668,56.0,9,110993.79,1,1.0,0.0,134396.64,Germany
485,39.0,2,75339.64,1,1.0,1.0,70665.16,France
670,35.0,3,103465.02,2,1.0,1.0,174627.06,France
535,48.0,9,109472.47,1,1.0,0.0,157358.43,Spain
506,43.0,2,0.0,2,1.0,0.0,105568.6,France
759,38.0,1,0.0,2,1.0,0.0,20778.39,Spain
717,35.0,1,0.0,3,0.0,0.0,174770.14,Spain
760,32.0,2,0.0,1,1.0,1.0,114565.35,Spain
637,54.0,5,0.0,1,0.0,1.0,150836.98,Spain
499,31.0,4,0.0,1,1.0,0.0,25950.49,France
596,47.0,6,0.0,1,1.0,0.0,74835.65,France
811,52.0,10,76915.4,1,0.0,0.0,146359.81,Germany
659,34.0,9,134464.58,2,1.0,0.0,178833.34,Germany
615,32.0,4,0.0,2,1.0,1.0,6225.63,France
660,32.0,0,114668.89,1,1.0,0.0,84605.0,France
474,33.0,5,0.0,2,1.0,0.0,181945.52,France
621,35.0,7,87619.29,1,1.0,0.0,143.34,France
697,39.0,6,151553.19,1,1.0,1.0,44946.29,France
693,38.0,3,0.0,2,0.0,0.0,78133.48,France
705,33.0,5,116765.7,1,0.0,0.0,190659.17,Germany
636,42.0,2,0.0,2,1.0,1.0,55470.78,France
707,73.0,6,66573.17,1,1.0,1.0,62768.8,France
617,41.0,7,0.0,2,0.0,1.0,14496.67,France
465,33.0,6,0.0,2,1.0,1.0,95500.98,Spain
654,40.0,5,105683.63,1,1.0,0.0,173617.09,Spain
647,33.0,7,121260.19,2,1.0,0.0,77216.48,Spain
680,34.0,7,0.0,2,1.0,0.0,98949.85,Spain
554,27.0,4,0.0,2,1.0,1.0,135083.73,Spain
672,43.0,4,92599.55,2,1.0,1.0,167336.78,France
779,34.0,5,0.0,2,0.0,1.0,111676.63,Spain
702,43.0,6,116121.67,1,1.0,0.0,61602.42,Spain
576,46.0,4,137367.94,1,1.0,1.0,33450.11,Germany
705,24.0,5,177799.83,2,0.0,0.0,79886.06,Spain
529,31.0,7,0.0,2,1.0,1.0,175697.87,France
659,29.0,9,82916.48,1,1.0,1.0,84133.48,Germany
610,50.0,1,113957.01,2,1.0,0.0,196526.55,Germany
588,40.0,10,125534.51,1,1.0,0.0,121504.18,Germany
722,29.0,1,107233.85,2,1.0,0.0,24924.92,Germany
645,49.0,4,160133.88,1,0.0,1.0,88391.97,Germany
758,35.0,5,0.0,2,0.0,0.0,100365.51,Spain
697,38.0,1,182065.85,1,1.0,0.0,49503.5,France
678,49.0,1,0.0,2,1.0,1.0,102472.9,Spain
773,23.0,8,0.0,2,1.0,0.0,56759.79,Spain
693,45.0,2,116546.59,2,0.0,0.0,23140.28,Germany
434,41.0,4,108128.52,1,0.0,1.0,56784.11,France
678,28.0,5,138668.18,1,1.0,1.0,54144.01,Spain
525,35.0,7,165358.77,1,0.0,1.0,94738.54,France
618,31.0,4,0.0,2,1.0,0.0,29176.04,France
625,49.0,2,80816.45,1,1.0,1.0,20018.79,Spain
646,34.0,3,131283.11,1,0.0,0.0,130500.65,France
441,60.0,1,140614.15,1,0.0,1.0,174381.23,France
539,47.0,2,127286.04,2,1.0,1.0,166929.43,France
811,34.0,1,149297.19,2,1.0,1.0,186339.74,Germany
667,27.0,3,106116.5,2,1.0,0.0,3674.71,Germany
752,38.0,0,145974.79,2,1.0,1.0,137694.23,France
643,41.0,2,127841.52,1,1.0,0.0,172363.41,Germany
756,28.0,8,179960.2,1,1.0,0.0,89938.08,France
745,51.0,3,99183.9,1,1.0,1.0,28922.25,Germany
712,36.0,2,100749.5,3,0.0,0.0,70758.37,France
499,35.0,10,0.0,2,1.0,0.0,10722.54,France
637,35.0,8,147127.81,2,1.0,1.0,84760.7,Germany
692,29.0,4,0.0,2,0.0,0.0,138880.24,Spain
677,40.0,7,95312.8,1,1.0,1.0,62944.75,Spain
508,31.0,8,72541.48,1,1.0,0.0,129803.08,France
715,31.0,7,0.0,1,1.0,1.0,149970.59,Spain
842,35.0,9,119948.09,1,1.0,0.0,48217.97,Germany
707,48.0,8,88441.64,1,1.0,1.0,119903.2,Spain
603,39.0,5,162390.52,2,1.0,0.0,54702.66,Spain
721,40.0,3,0.0,1,1.0,1.0,144874.67,France
579,37.0,4,0.0,2,1.0,1.0,32246.63,Spain
554,31.0,1,0.0,2,0.0,1.0,192660.55,France
564,53.0,2,45472.28,1,1.0,1.0,41055.71,France
715,37.0,9,165252.52,1,1.0,0.0,85286.3,France
621,41.0,5,104631.67,1,1.0,1.0,95551.22,Spain
537,28.0,3,157842.07,1,1.0,0.0,86911.49,France
588,49.0,6,132623.76,3,1.0,0.0,36292.94,Germany
653,40.0,0,0.0,2,1.0,0.0,35795.85,France
674,34.0,2,152797.9,1,1.0,0.0,175709.4,Germany
657,31.0,3,125167.02,1,0.0,0.0,98820.39,Spain
727,71.0,8,0.0,1,1.0,1.0,198446.91,Spain
