CustomerID,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashBackAmount,Churn
51409,10,Mobile Phone,3,10,UPI,Male,1,3,Mobile Phone,3,Married,3,0,21,2,4,5,174.06,0
51410,24,Mobile Phone,1,13,Debit Card,Female,3,3,Fashion,4,Single,2,0,18,1,4,7,202.3,0
51411,2,Mobile Phone,3,14,E Wallet,Female,4,2,Laptop & Accessory,3,Married,3,0,24,2,4,6,125.25,0
51412,1,Mobile Phone,1,20,E Wallet,Male,2,2,Fashion,4,Married,2,0,12,1,4,14,119.67,0
51413,3,Mobile Phone,3,12,E Wallet,Female,2,3,Others,4,Single,5,0,11,0,1,9,153.91,1
51414,0,Mobile Phone,3,32,E Wallet,Male,1,1,Laptop & Accessory,4,Single,3,0,24,0,1,4,133.98,0
51415,9,Mobile Phone,1,16,UPI,Female,4,1,Fashion,2,Married,1,0,23,2,3,3,141.55,0
51416,33,Mobile Phone,1,9,Debit Card,Male,3,6,Laptop & Accessory,2,Divorced,4,0,20,0,2,3,204.68,0
51417,0,Phone,1,14,Credit Card,Female,4,2,Laptop & Accessory,2,Married,4,0,22,3,6,8,123.46,0
51418,1,Mobile Phone,3,21,E Wallet,Male,3,4,Mobile Phone,1,Divorced,3,1,22,1,5,2,110.21,1
51419,7,Computer,1,14,UPI,Female,4,3,Others,5,Single,4,0,13,2,6,7,161.82,0
51420,32,Mobile Phone,2,10,Debit Card,Male,5,3,Laptop & Accessory,1,Married,3,0,21,0,3,2,207.08,0
51421,4,Computer,3,13,Credit Card,Female,2,4,Others,3,Married,1,0,11,0,2,15,122.16,1
51422,8,Mobile Phone,1,12,Debit Card,Female,3,1,Laptop & Accessory,5,Single,10,0,12,1,3,6,117.83,0
51423,0,Phone,2,19,UPI,Female,3,4,Others,2,Single,4,1,26,2,4,21,138.98,1
51424,1,Mobile Phone,2,12,E Wallet,Male,1,4,Laptop & Accessory,5,Single,4,0,19,0,3,10,146.6,0
51425,51,Computer,1,7,Debit Card,Male,3,2,Laptop & Accessory,5,Divorced,5,1,15,0,3,12,251.82,0
51426,40,Mobile Phone,3,11,E Wallet,Female,4,2,Others,3,Married,6,0,19,2,4,7,242.13,0
51427,0,Mobile Phone,1,24,Credit Card,Male,4,2,Laptop & Accessory,4,Divorced,3,1,19,3,7,6,144.96,0
51428,36,Computer,1,19,Debit Card,Male,4,4,Laptop & Accessory,2,Married,3,0,17,2,3,5,223.11,0
51429,12,Mobile Phone,2,8,UPI,Male,5,4,Grocery,5,Single,1,0,23,2,5,4,170.45,1
51430,24,Mobile Phone,2,23,Debit Card,Female,3,3,Others,4,Married,2,0,21,0,2,0,192.65,0
51431,7,Mobile Phone,3,26,Credit Card,Male,2,3,Fashion,3,Married,3,0,19,2,6,9,160.92,1
51432,8,Computer,3,20,Credit Card,Female,3,3,Others,3,Divorced,2,0,12,0,2,6,152.53,0
51433,8,Phone,2,11,UPI,Female,3,3,Laptop & Accessory,3,Married,2,1,20,1,2,8,150.35,0
51434,13,Mobile Phone,1,24,Debit Card,Male,2,3,Fashion,2,Married,2,1,17,1,4,7,186.8,0
51435,1,Computer,1,14,E Wallet,Female,4,2,Fashion,3,Married,2,0,19,0,3,12,124.12,0
51436,0,Mobile Phone,1,12,Debit Card,Male,3,1,Others,1,Married,7,0,15,3,4,0,117.12,0
51437,4,Mobile Phone,2,14,UPI,Male,4,4,Grocery,3,Single,3,0,19,1,5,3,138.72,0
51438,14,Phone,3,18,Debit Card,Male,2,2,Laptop & Accessory,3,Married,2,0,21,6,10,13,168.55,0
51439,2,Computer,1,20,E Wallet,Male,4,3,Mobile Phone,3,Single,2,0,18,2,3,9,124.19,0
51440,13,Computer,1,17,E Wallet,Male,2,2,Fashion,1,Married,5,0,17,0,3,2,139.61,0
51441,42,Mobile Phone,2,15,Debit Card,Male,3,3,Grocery,3,Divorced,3,0,20,4,5,6,242.72,0
51442,1,Mobile Phone,1,10,Debit Card,Female,1,1,Laptop & Accessory,3,Single,5,0,20,3,7,2,144.54,0
51443,13,Mobile Phone,3,19,Debit Card,Male,3,3,Laptop & Accessory,2,Divorced,3,1,23,1,3,7,169.82,0
51444,7,Mobile Phone,2,17,UPI,Male,1,3,Laptop & Accessory,3,Married,6,1,26,2,5,5,141.86,0
51445,24,Mobile Phone,2,20,Credit Card,Female,2,4,Mobile Phone,1,Married,2,0,18,3,4,15,217.82,0
51446,2,Computer,1,15,COD,Male,4,2,Laptop & Accessory,1,Married,5,0,12,2,4,5,146.61,1
51447,14,Computer,3,21,Debit Card,Female,4,1,Laptop & Accessory,1,Married,1,1,24,0,2,9,142.55,0
51448,21,Mobile Phone,1,20,Debit Card,Male,4,4,Mobile Phone,3,Single,4,1,24,4,5,31,167.72,1
51449,34,Mobile Phone,3,13,COD,Male,2,3,Fashion,2,Married,2,0,24,1,3,22,206.41,0
51450,13,Computer,1,15,E Wallet,Male,3,5,Fashion,2,Divorced,3,1,19,2,6,5,151.1,1
51451,8,Mobile Phone,3,21,E Wallet,Male,2,5,Mobile Phone,3,Single,4,1,14,3,5,7,157.34,1
51452,11,Computer,3,22,COD,Female,3,4,Mobile Phone,3,Single,3,1,24,0,2,20,155.95,1
51453,24,Mobile Phone,1,26,COD,Male,2,2,Laptop & Accessory,2,Single,4,0,24,1,5,1,183.58,0
51454,10,Mobile Phone,3,12,Debit Card,Male,2,2,Laptop & Accessory,5,Married,1,0,11,2,3,9,144.51,0
51455,0,Phone,2,13,Debit Card,Female,3,4,Fashion,3,Single,2,0,14,2,5,3,125.43,1
51456,32,Mobile Phone,1,30,Debit Card,Female,2,3,Mobile Phone,2,Married,7,1,14,1,3,7,211.87,0
51457,14,Mobile Phone,1,37,UPI,Male,3,2,Laptop & Accessory,5,Married,4,0,14,1,5,16,171.46,0
51458,13,Mobile Phone,2,18,Credit Card,Male,2,2,Laptop & Accessory,4,Married,3,0,16,4,5,14,157.54,1
51459,2,Phone,2,15,Credit Card,Male,3,3,Laptop & Accessory,4,Married,4,0,11,3,6,43,138.12,1
51460,12,Computer,3,37,UPI,Female,2,4,Grocery,4,Divorced,1,1,13,1,2,2,132.28,1
51461,6,Mobile Phone,3,32,E Wallet,Male,3,3,Grocery,4,Single,2,0,20,0,4,13,136.62,1
51462,12,Mobile Phone,2,22,Debit Card,Male,2,3,Mobile Phone,4,Married,6,0,18,0,1,8,161.94,0
51463,1,Computer,3,15,Credit Card,Female,2,4,Fashion,2,Married,3,1,19,2,6,6,136.81,0
51464,12,Mobile Phone,2,18,Debit Card,Female,2,4,Laptop & Accessory,3,Single,7,0,26,1,4,3,137.74,0
51465,61,Computer,1,8,Credit Card,Female,4,5,Grocery,4,Single,2,1,18,3,4,5,282.21,1
51466,0,Mobile Phone,3,23,Debit Card,Male,1,2,Others,2,Married,5,0,24,1,5,7,145.08,0
51467,45,Mobile Phone,1,12,Debit Card,Male,2,6,Laptop & Accessory,5,Single,1,0,22,1,2,5,256.02,0
51468,6,Computer,1,29,UPI,Female,3,2,Fashion,4,Single,1,0,11,2,6,4,129.38,1
51469,24,Mobile Phone,3,7,COD,Female,2,2,Mobile Phone,5,Divorced,1,1,26,1,2,6,192.78,0
51470,18,Computer,2,12,COD,Male,2,3,Fashion,2,Single,2,0,26,1,4,4,186.48,0
51471,10,Mobile Phone,1,17,Debit Card,Female,3,2,Mobile Phone,1,Single,1,1,23,1,3,6,153.83,1
51472,16,Mobile Phone,1,16,UPI,Female,2,2,Laptop & Accessory,1,Married,2,0,24,3,4,16,179.13,1
51473,25,Phone,2,11,E Wallet,Male,3,5,Grocery,5,Single,5,0,16,1,5,4,174.28,0
51474,6,Mobile Phone,3,16,UPI,Male,1,2,Laptop & Accessory,3,Single,6,0,15,2,3,2,147.31,0
51475,4,Computer,2,15,UPI,Male,2,6,Mobile Phone,2,Single,1,0,17,1,2,6,126.42,1
51476,13,Mobile Phone,2,17,COD,Male,3,3,Others,4,Married,2,0,19,2,3,14,146.38,0
51477,19,Computer,1,13,Debit Card,Male,3,5,Mobile Phone,3,Single,3,1,14,1,4,5,203.27,0
51478,17,Computer,1,25,E Wallet,Male,2,4,Grocery,3,Divorced,4,0,20,2,3,8,185.12,0
51479,19,Mobile Phone,1,18,E Wallet,Male,3,3,Laptop & Accessory,4,Married,1,0,20,3,6,9,160.7,0
51480,6,Computer,1,13,Debit Card,Male,3,3,Grocery,3,Married,6,0,23,0,2,4,182.51,0
51481,20,Computer,2,21,Credit Card,Male,3,6,Mobile Phone,2,Single,2,0,18,0,3,3,186.78,1
51482,1,Mobile Phone,1,12,Debit Card,Male,2,3,Mobile Phone,5,Single,2,0,22,4,5,6,119.44,0
51483,9,Computer,1,12,COD,Female,5,2,Others,5,Divorced,1,0,26,1,5,6,154.59,1
51484,0,Computer,3,8,UPI,Female,3,6,Grocery,2,Divorced,3,0,25,2,6,10,154.15,1
51485,4,Mobile Phone,3,19,E Wallet,Male,2,2,Mobile Phone,2,Single,3,0,11,2,5,10,159.86,0
51486,5,Mobile Phone,3,17,Credit Card,Male,2,1,Others,4,Single,3,0,24,0,3,7,128.32,0
51487,6,Mobile Phone,2,11,Debit Card,Male,4,4,Laptop & Accessory,5,Married,5,0,16,3,7,7,154.39,1
51488,14,Mobile Phone,1,11,E Wallet,Male,2,3,Laptop & Accessory,4,Married,1,1,17,1,2,4,180.88,0
51489,5,Computer,3,19,Debit Card,Female,1,3,Mobile Phone,1,Married,1,1,23,3,6,6,160.83,1
51490,7,Mobile Phone,1,13,Credit Card,Male,1,3,Fashion,3,Divorced,2,0,20,2,4,6,158.85,1
51491,3,Phone,2,19,UPI,Female,3,1,Laptop & Accessory,4,Married,3,0,19,2,4,1,141.14,0
51492,5,Mobile Phone,3,8,E Wallet,Male,3,3,Laptop & Accessory,3,Married,2,0,12,0,3,18,97.8,0
51493,3,Mobile Phone,3,10,E Wallet,Male,3,3,Grocery,4,Single,5,0,18,2,4,17,144.18,0
51494,0,Computer,3,24,Debit Card,Female,3,3,Others,1,Married,2,0,14,1,4,12,117.4,1
51495,11,Mobile Phone,3,18,Debit Card,Male,4,5,Fashion,2,Married,2,0,24,2,3,7,160.55,0
51496,13,Mobile Phone,2,21,E Wallet,Female,2,4,Others,4,Married,5,0,15,2,3,7,107.51,0
51497,11,Mobile Phone,1,13,Debit Card,Female,3,3,Grocery,2,Single,3,1,18,1,4,7,145.84,1
51498,7,Mobile Phone,3,11,Credit Card,Female,4,3,Laptop & Accessory,5,Divorced,4,1,17,1,3,0,165.76,1
51499,5,Mobile Phone,1,23,Credit Card,Female,1,4,Laptop & Accessory,3,Married,2,0,13,1,5,4,143.66,1
51500,23,Phone,3,6,Credit Card,Male,3,3,Grocery,2,Married,2,1,22,0,1,5,176.98,0
51501,8,Mobile Phone,1,15,Credit Card,Male,3,3,Fashion,2,Married,1,0,15,6,8,5,172.63,1
51502,7,Computer,1,21,Credit Card,Male,4,3,Grocery,2,Single,5,1,21,1,4,4,144.35,1
51503,0,Computer,3,13,Credit Card,Female,2,3,Fashion,2,Married,5,0,14,1,5,5,141.56,1
51504,5,Mobile Phone,1,39,Debit Card,Male,3,6,Mobile Phone,3,Married,3,0,24,0,1,0,117.02,1
51505,5,Mobile Phone,3,16,Debit Card,Male,2,1,Others,5,Divorced,1,0,22,3,7,4,139.39,0
51506,6,Computer,1,19,UPI,Female,2,3,Fashion,5,Married,2,0,11,0,3,4,168.59,0
51507,10,Computer,3,11,Credit Card,Female,5,5,Laptop & Accessory,3,Married,1,0,26,2,6,8,161.15,0
51508,9,Mobile Phone,2,32,Credit Card,Female,3,5,Fashion,3,Married,3,0,26,1,4,6,185.88,1
51509,11,Mobile Phone,2,16,Credit Card,Male,4,4,Mobile Phone,3,Married,1,0,20,4,7,15,169.18,0
51510,17,Mobile Phone,1,14,Debit Card,Male,4,3,Laptop & Accessory,2,Married,2,0,11,1,2,1,157.54,1
51511,20,Mobile Phone,1,16,Debit Card,Female,3,3,Mobile Phone,3,Married,1,0,19,2,5,4,165.27,0
51512,15,Computer,3,9,Credit Card,Female,5,2,Mobile Phone,2,Married,2,1,15,4,7,4,197.26,0
51513,37,Computer,1,20,Credit Card,Male,4,3,Mobile Phone,2,Single,2,0,24,5,9,5,242.98,0
51514,0,Mobile Phone,1,12,Credit Card,Male,3,3,Mobile Phone,2,Single,2,0,20,2,6,4,127.84,0
51515,2,Computer,2,18,Debit Card,Female,2,1,Fashion,4,Married,2,0,13,2,5,4,152.59,0
51516,0,Computer,2,8,Debit Card,Male,1,4,Fashion,2,Single,1,0,23,0,2,7,143.33,0
51517,12,Mobile Phone,1,9,Credit Card,Male,3,3,Fashion,4,Married,4,1,22,2,4,1,153.39,0
51518,27,Mobile Phone,1,16,Credit Card,Female,2,4,Fashion,1,Married,8,0,11,4,8,5,247.8,0
51519,3,Computer,1,30,UPI,Female,3,3,Grocery,4,Divorced,4,0,12,1,5,4,143.3,0
51520,31,Computer,3,8,Debit Card,Male,1,3,Fashion,4,Married,2,0,12,1,5,20,210.65,1
51521,0,Computer,1,12,COD,Male,4,2,Laptop & Accessory,1,Married,4,0,26,2,4,15,163.52,0
51522,32,Mobile Phone,3,9,COD,Male,3,3,Mobile Phone,4,Single,1,0,15,2,5,5,228.23,0
51523,5,Mobile Phone,1,13,Credit Card,Male,3,3,Laptop & Accessory,3,Single,2,0,15,0,2,1,145.93,0
51524,1,Mobile Phone,1,16,E Wallet,Female,2,5,Fashion,4,Divorced,2,0,11,1,5,4,166.7,1
51525,7,Computer,2,14,COD,Male,4,3,Others,4,Married,1,0,26,1,3,12,141.24,1
51526,3,Computer,1,7,Debit Card,Male,2,3,Grocery,2,Single,7,0,25,0,3,1,136.47,0
51527,4,Mobile Phone,2,8,Credit Card,Female,4,4,Mobile Phone,4,Single,3,1,12,1,4,0,144.47,0
51528,4,Computer,3,10,Debit Card,Female,2,2,Fashion,4,Divorced,9,1,14,5,6,15,159.31,0
51529,19,Computer,1,13,Credit Card,Male,1,4,Fashion,3,Married,2,0,24,0,1,20,140.95,0
51530,9,Computer,3,11,Debit Card,Female,3,3,Fashion,3,Married,8,0,16,0,1,11,134.5,0
51531,4,Phone,1,13,COD,Male,5,3,Grocery,4,Single,3,0,23,2,5,20,122.09,0
51532,11,Mobile Phone,1,15,Credit Card,Female,3,3,Mobile Phone,5,Single,2,0,25,1,3,7,143.91,0
51533,15,Phone,1,14,COD,Male,3,3,Fashion,2,Divorced,5,0,25,2,3,6,180.19,0
51534,3,Mobile Phone,3,33,Debit Card,Female,3,2,Laptop & Accessory,3,Single,3,0,22,4,7,12,158.53,0
51535,6,Mobile Phone,1,33,E Wallet,Male,2,3,Laptop & Accessory,3,Divorced,5,0,16,5,7,9,156.56,1
51536,1,Computer,3,16,E Wallet,Female,3,3,Others,3,Divorced,3,0,12,2,4,3,151.2,1
51537,2,Phone,2,12,Credit Card,Male,2,3,Mobile Phone,4,Single,2,0,19,1,3,3,140.06,1
51538,13,Mobile Phone,1,13,UPI,Female,2,3,Fashion,4,Divorced,3,1,25,2,4,6,175.73,1
51539,2,Computer,2,17,Credit Card,Male,3,3,Grocery,3,Married,4,0,20,3,6,18,137.19,0
51540,8,Computer,3,10,Debit Card,Female,2,4,Others,4,Married,1,1,11,2,6,15,133.1,0
51541,14,Computer,3,17,COD,Male,4,3,Laptop & Accessory,5,Married,2,0,19,0,3,4,194.87,0
51542,1,Mobile Phone,2,14,Credit Card,Male,1,2,Fashion,3,Divorced,1,1,15,4,7,10,132.55,0
51543,10,Computer,3,31,Debit Card,Male,2,4,Fashion,1,Married,7,1,24,2,3,15,135.41,1
51544,3,Mobile Phone,1,10,Credit Card,Male,3,3,Fashion,5,Married,8,0,21,0,3,8,134.04,0
51545,39,Mobile Phone,3,27,E Wallet,Female,4,4,Laptop & Accessory,5,Single,6,1,24,2,5,5,223.56,0
51546,7,Mobile Phone,3,17,Credit Card,Male,3,2,Fashion,3,Single,3,0,14,4,7,3,163.72,1
51547,19,Mobile Phone,3,11,E Wallet,Male,2,5,Mobile Phone,3,Married,4,0,23,1,2,13,162.63,0
51548,9,Phone,3,21,E Wallet,Male,2,2,Laptop & Accessory,1,Single,6,0,11,2,6,9,154.87,0
51549,0,Mobile Phone,2,6,Debit Card,Male,2,2,Fashion,1,Married,5,1,13,2,4,4,115.67,0
51550,12,Phone,2,13,Credit Card,Female,2,3,Laptop & Accessory,1,Single,3,0,17,3,6,8,164.37,0
51551,36,Mobile Phone,2,14,E Wallet,Male,2,6,Mobile Phone,4,Divorced,1,0,11,2,4,13,205.49,0
51552,11,Computer,1,12,E Wallet,Male,3,2,Mobile Phone,3,Single,6,0,12,3,5,8,158.16,0
51553,20,Computer,2,24,Debit Card,Male,2,4,Grocery,4,Single,5,0,20,4,5,9,177.78,0
51554,25,Computer,1,37,Credit Card,Male,1,1,Others,3,Married,2,0,25,2,5,8,197.29,0
51555,3,Computer,2,10,COD,Male,2,2,Grocery,2,Married,3,0,15,2,6,4,131.04,0
51556,2,Computer,1,23,UPI,Male,3,2,Mobile Phone,4,Married,9,0,17,2,4,7,119.25,1
51557,11,Computer,1,16,E Wallet,Male,2,3,Laptop & Accessory,2,Married,3,0,24,3,6,9,154.23,0
51558,6,Computer,1,22,Debit Card,Female,2,2,Fashion,2,Divorced,1,0,16,0,3,1,116.47,1
51559,21,Mobile Phone,3,17,E Wallet,Male,3,2,Others,3,Single,1,0,15,3,4,8,175.72,0
51560,27,Computer,1,14,Debit Card,Female,3,2,Mobile Phone,5,Single,1,0,26,1,5,10,168.26,0
51561,5,Mobile Phone,3,46,E Wallet,Female,2,3,Laptop & Accessory,5,Divorced,3,0,19,1,4,3,135.0,0
51562,3,Mobile Phone,1,17,E Wallet,Male,3,2,Laptop & Accessory,3,Divorced,1,0,23,2,4,8,147.79,0
51563,18,Computer,2,23,Credit Card,Male,4,3,Mobile Phone,4,Married,5,0,18,3,6,16,189.41,0
51564,3,Mobile Phone,1,12,Debit Card,Female,3,2,Mobile Phone,4,Single,2,0,15,2,4,14,140.5,1
51565,20,Computer,1,30,E Wallet,Male,1,3,Laptop & Accessory,2,Single,2,1,24,1,4,13,170.11,0
51566,6,Mobile Phone,2,16,UPI,Male,2,4,Mobile Phone,3,Married,4,1,20,1,3,19,155.9,0
51567,13,Mobile Phone,2,9,Credit Card,Female,3,2,Others,3,Married,1,1,12,1,5,0,144.33,0
51568,1,Mobile Phone,1,13,E Wallet,Female,2,3,Laptop & Accessory,4,Single,3,0,21,3,7,5,134.89,1
51569,11,Mobile Phone,2,16,Debit Card,Female,2,2,Grocery,2,Married,2,0,23,4,5,6,151.96,0
51570,7,Computer,3,16,E Wallet,Male,3,4,Mobile Phone,3,Divorced,1,0,20,1,3,6,147.25,1
51571,10,Mobile Phone,1,15,E Wallet,Female,2,4,Fashion,1,Single,2,1,18,1,3,9,145.78,1
51572,2,Mobile Phone,1,16,Credit Card,Female,2,2,Others,5,Married,3,0,26,1,5,1,136.47,0
51573,16,Mobile Phone,2,10,E Wallet,Male,3,1,Mobile Phone,5,Married,4,1,20,1,5,2,165.66,1
51574,23,Mobile Phone,1,16,E Wallet,Male,4,2,Laptop & Accessory,5,Married,1,1,12,3,4,2,212.28,0
51575,2,Computer,3,12,Credit Card,Male,3,3,Grocery,5,Single,6,1,17,4,5,9,136.28,0
51576,1,Mobile Phone,2,19,Debit Card,Male,4,3,Laptop & Accessory,4,Single,1,0,16,2,6,6,110.19,0
51577,0,Computer,2,16,Debit Card,Female,2,2,Others,2,Married,4,0,21,1,5,7,155.35,0
51578,12,Phone,2,12,COD,Male,4,3,Laptop & Accessory,3,Divorced,2,0,15,5,7,8,169.47,0
51579,11,Computer,2,20,Credit Card,Male,3,2,Laptop & Accessory,2,Divorced,4,0,14,3,4,4,186.55,0
51580,9,Computer,1,23,Debit Card,Male,4,3,Others,1,Married,5,1,24,3,4,4,167.29,1
51581,3,Mobile Phone,3,18,UPI,Female,2,2,Grocery,1,Single,1,1,26,0,1,6,108.19,1
51582,5,Mobile Phone,2,11,Debit Card,Female,3,6,Laptop & Accessory,4,Divorced,4,0,17,2,6,6,125.63,1
51583,10,Computer,1,35,Credit Card,Male,4,1,Fashion,4,Single,1,0,12,2,4,5,172.81,0
51584,8,Computer,2,15,Debit Card,Female,4,1,Laptop & Accessory,4,Married,3,1,19,2,3,1,150.43,0
51585,52,Computer,1,17,COD,Male,2,3,Laptop & Accessory,3,Married,2,0,11,3,7,16,241.55,0
51586,1,Computer,1,8,Credit Card,Female,4,1,Laptop & Accessory,1,Single,2,1,14,2,4,23,117.7,1
51587,14,Mobile Phone,2,16,E Wallet,Male,3,4,Laptop & Accessory,2,Married,1,0,12,1,5,9,150.48,0
51588,6,Mobile Phone,2,22,Credit Card,Female,3,4,Mobile Phone,3,Married,4,0,25,3,6,17,141.49,0
51589,6,Computer,2,14,Debit Card,Male,5,3,Mobile Phone,3,Divorced,2,0,16,2,4,10,134.03,0
51590,15,Computer,1,19,Credit Card,Female,1,4,Fashion,3,Married,3,1,14,1,3,1,188.8,1
51591,14,Mobile Phone,2,19,Credit Card,Female,2,4,Fashion,3,Divorced,1,1,15,1,3,5,142.19,0
51592,56,Computer,1,22,COD,Male,2,2,Fashion,1,Single,3,0,19,2,6,19,259.15,0
51593,1,Mobile Phone,2,15,UPI,Female,4,4,Laptop & Accessory,5,Married,4,0,12,2,6,3,129.17,0
51594,1,Mobile Phone,2,13,UPI,Female,1,4,Laptop & Accessory,3,Married,1,0,15,0,3,1,136.49,0
51595,15,Computer,2,9,Credit Card,Female,3,2,Fashion,5,Single,3,0,23,2,4,4,171.6,1
51596,10,Computer,3,19,Credit Card,Female,3,4,Mobile Phone,3,Married,4,0,26,0,2,7,141.04,1
51597,3,Mobile Phone,3,33,Credit Card,Male,2,4,Laptop & Accessory,4,Divorced,1,0,23,4,7,2,146.03,1
51598,0,Mobile Phone,3,11,E Wallet,Female,2,4,Fashion,5,Married,1,0,16,1,5,8,145.78,0
51599,1,Mobile Phone,3,21,E Wallet,Male,1,1,Mobile Phone,3,Married,1,0,22,1,3,0,114.36,1
51600,26,Computer,3,31,UPI,Female,2,1,Laptop & Accessory,3,Married,2,0,18,1,3,7,203.23,0
51601,2,Mobile Phone,3,12,UPI,Female,4,6,Fashion,3,Single,2,0,23,1,4,4,145.86,0
51602,4,Computer,3,24,Debit Card,Male,4,3,Grocery,2,Single,1,0,13,2,3,8,115.18,0
51603,3,Phone,3,9,E Wallet,Female,4,3,Others,4,Married,8,1,25,1,2,5,147.38,1
51604,5,Computer,1,24,E Wallet,Male,2,5,Mobile Phone,1,Married,4,1,17,1,3,7,150.4,1
51605,0,Mobile Phone,1,8,Credit Card,Female,3,1,Laptop & Accessory,3,Married,1,0,24,2,3,11,139.64,0
51606,8,Computer,3,7,E Wallet,Male,4,3,Mobile Phone,3,Single,4,0,13,2,6,15,130.88,0
51607,0,Mobile Phone,2,10,UPI,Male,4,3,Laptop & Accessory,3,Single,2,0,14,2,5,3,156.01,0
51608,19,Mobile Phone,3,19,Credit Card,Male,1,1,Others,3,Divorced,2,0,17,1,5,4,185.16,0
51609,3,Mobile Phone,1,16,Debit Card,Male,2,3,Laptop & Accessory,2,Divorced,1,0,22,2,4,5,149.28,1
51610,9,Mobile Phone,1,24,Credit Card,Male,4,4,Others,1,Single,2,0,17,0,4,9,171.23,1
51611,25,Phone,3,15,COD,Female,3,1,Others,3,Single,1,0,19,5,8,12,209.24,1
51612,12,Mobile Phone,3,10,UPI,Male,4,4,Fashion,5,Single,4,1,26,2,5,9,182.84,0
51613,9,Mobile Phone,1,17,Debit Card,Male,3,5,Laptop & Accessory,2,Married,2,0,12,0,2,7,145.13,0
51614,4,Phone,3,20,E Wallet,Female,2,5,Fashion,2,Single,2,0,22,2,3,7,124.12,0
51615,4,Mobile Phone,3,19,Debit Card,Male,3,3,Mobile Phone,5,Divorced,3,0,13,0,3,5,134.8,0
51616,13,Computer,1,19,Credit Card,Male,3,4,Grocery,2,Single,4,0,24,0,1,8,161.29,0
51617,61,Mobile Phone,1,21,Credit Card,Male,2,4,Mobile Phone,3,Married,3,1,20,1,4,5,283.48,0
51618,13,Mobile Phone,1,16,Credit Card,Male,2,4,Mobile Phone,1,Divorced,4,1,22,3,4,17,188.85,0
51619,9,Phone,1,24,Debit Card,Female,2,3,Fashion,1,Single,3,0,23,1,5,7,166.34,0
51620,15,Mobile Phone,2,8,E Wallet,Male,3,3,Laptop & Accessory,4,Single,7,0,22,4,7,11,149.94,0
51621,7,Computer,1,25,UPI,Female,3,2,Fashion,1,Married,3,0,16,1,3,16,154.93,1
51622,0,Mobile Phone,1,24,Credit Card,Male,3,1,Mobile Phone,3,Married,5,0,21,2,4,2,161.44,0
51623,9,Mobile Phone,3,15,Debit Card,Female,2,3,Mobile Phone,3,Married,7,0,20,0,2,5,161.71,1
51624,37,Mobile Phone,2,18,Debit Card,Male,4,2,Laptop & Accessory,1,Married,1,0,23,2,5,6,252.62,0
51625,2,Mobile Phone,2,19,Debit Card,Male,3,3,Mobile Phone,3,Married,4,0,23,5,7,12,178.45,0
51626,14,Mobile Phone,1,43,Debit Card,Male,2,5,Fashion,2,Married,4,0,13,2,6,11,141.04,0
51627,2,Computer,3,15,UPI,Female,1,1,Fashion,5,Single,5,0,24,3,7,0,170.96,0
51628,9,Mobile Phone,3,15,Credit Card,Male,3,4,Laptop & Accessory,2,Single,2,1,15,3,7,6,172.98,1
51629,1,Mobile Phone,2,10,Debit Card,Male,2,1,Mobile Phone,4,Married,2,0,17,4,5,7,133.1,0
51630,7,Mobile Phone,3,29,Debit Card,Male,2,3,Mobile Phone,4,Single,1,0,17,0,2,8,158.95,0
51631,16,Phone,3,19,COD,Male,4,2,Laptop & Accessory,2,Single,4,1,21,0,1,1,193.91,0
51632,5,Phone,3,13,Credit Card,Female,2,2,Fashion,3,Married,2,1,22,4,5,13,158.66,1
51633,13,Computer,3,16,Credit Card,Male,3,4,Laptop & Accessory,4,Married,6,0,21,2,3,3,163.73,0
51634,19,Computer,1,22,Credit Card,Male,3,3,Others,1,Married,4,1,17,2,3,6,212.8,1
51635,31,Mobile Phone,1,16,Debit Card,Female,2,3,Laptop & Accessory,3,Married,2,0,17,2,6,5,236.2,0
51636,3,Mobile Phone,1,19,COD,Male,2,5,Fashion,2,Married,5,0,16,3,7,1,158.03,0
51637,6,Computer,1,10,Debit Card,Male,4,1,Fashion,2,Married,5,0,13,1,2,8,144.7,0
51638,1,Computer,1,11,E Wallet,Female,2,3,Fashion,3,Single,1,0,22,2,6,13,139.8,0
51639,58,Mobile Phone,3,26,Debit Card,Male,4,3,Others,3,Divorced,3,0,19,1,4,9,243.26,0
51640,31,Mobile Phone,1,12,Credit Card,Female,4,3,Grocery,4,Single,1,1,23,1,5,4,194.31,0
51641,9,Phone,3,21,UPI,Male,1,3,Laptop & Accessory,3,Married,2,0,21,1,5,9,174.91,0
51642,22,Computer,2,11,E Wallet,Male,3,4,Others,4,Married,4,1,24,2,5,5,201.13,1
51643,8,Mobile Phone,1,7,Credit Card,Female,3,3,Laptop & Accessory,3,Married,2,0,16,0,2,3,155.07,0
51644,11,Computer,2,24,Credit Card,Male,3,3,Mobile Phone,2,Married,1,1,22,1,4,11,153.09,1
51645,1,Mobile Phone,1,13,Debit Card,Female,3,4,Mobile Phone,1,Married,3,1,24,4,5,3,155.91,1
51646,16,Mobile Phone,3,31,COD,Male,2,2,Others,1,Divorced,7,0,13,2,3,2,167.73,0
